time,open,high,low,close
2012-03-02T10:00:00+04:00,1599.25,1608.75,1599.25,1603.45
2012-03-02T14:00:00+04:00,1603.47,1604.11,1587.82,1597.57
2012-03-02T18:00:00+04:00,1597.62,1608.08,1597.61,1608.08
2012-03-05T10:00:00+04:00,1611.9,1629.52,1608.58,1617.36
2012-03-05T14:00:00+04:00,1617.4,1627.12,1615.15,1624.62
2012-03-05T18:00:00+04:00,1624.59,1626.65,1622.9,1625.74
2012-03-06T10:00:00+04:00,1622.42,1622.42,1581.81,1585.17
2012-03-06T14:00:00+04:00,1585.15,1585.88,1566.23,1566.98
2012-03-06T18:00:00+04:00,1567.01,1568.34,1561.32,1562.19
2012-03-07T10:00:00+04:00,1554.06,1569.35,1552.69,1555.54
2012-03-07T14:00:00+04:00,1555.55,1574.3,1553.61,1571.14
2012-03-07T18:00:00+04:00,1571.16,1574.82,1565.6,1572.83
2012-03-12T10:00:00+04:00,1604.36,1619.2,1592.53,1616.01
2012-03-12T14:00:00+04:00,1616.04,1616.43,1596.19,1603.57
2012-03-12T18:00:00+04:00,1603.52,1604.79,1599.97,1604.26
2012-03-13T10:00:00+04:00,1604.13,1617.53,1604.13,1610
2012-03-13T14:00:00+04:00,1610.01,1617.47,1606.26,1609.69
2012-03-13T18:00:00+04:00,1609.7,1612.45,1608.89,1611.88
2012-03-14T10:00:00+04:00,1621.26,1631.4,1619.68,1625.72
2012-03-14T14:00:00+04:00,1625.69,1632.08,1624.81,1632.08
2012-03-14T18:00:00+04:00,1632.12,1634.31,1629.39,1631.15
2012-03-15T10:00:00+04:00,1627.66,1630.72,1618.37,1626.45
2012-03-15T14:00:00+04:00,1626.43,1639.62,1623.62,1629.17
2012-03-15T18:00:00+04:00,1629.15,1631,1625.71,1626.63
2012-03-16T10:00:00+04:00,1625.19,1629.01,1618.73,1620.18
2012-03-16T14:00:00+04:00,1620.13,1620.99,1610.78,1610.81
2012-03-16T18:00:00+04:00,1610.83,1618.99,1608.74,1618.99
2012-03-19T10:00:00+04:00,1617.02,1626.81,1584.1,1590.51
2012-03-19T14:00:00+04:00,1590.52,1591.13,1579.17,1588.52
2012-03-19T18:00:00+04:00,1588.51,1589.44,1584.75,1586.41
2012-03-20T10:00:00+04:00,1588.75,1594.07,1560.83,1565.12
2012-03-20T14:00:00+04:00,1565.1,1566.65,1556.28,1561.77
2012-03-20T18:00:00+04:00,1561.73,1563.75,1558.13,1558.65
2012-03-21T10:00:00+04:00,1560.42,1572.23,1552.16,1567.4
2012-03-21T14:00:00+04:00,1567.36,1567.99,1542.13,1548.34
2012-03-21T18:00:00+04:00,1548.28,1552.86,1542.76,1551.78
2012-03-22T10:00:00+04:00,1552.74,1561.11,1530.94,1535.69
2012-03-22T14:00:00+04:00,1535.68,1541,1526.66,1528.86
2012-03-22T18:00:00+04:00,1528.89,1533.8,1525.67,1529.51
2012-03-23T10:00:00+04:00,1532.44,1538.82,1521.04,1522.39
2012-03-23T14:00:00+04:00,1522.36,1532.49,1518.24,1530.22
2012-03-23T18:00:00+04:00,1530.21,1541.68,1526.73,1540.97
2012-03-26T10:00:00+04:00,1544.46,1557.72,1541.06,1549.08
2012-03-26T14:00:00+04:00,1549.11,1568.69,1547.67,1565.11
2012-03-26T18:00:00+04:00,1565.06,1568.85,1563.99,1565.12
2012-03-27T10:00:00+04:00,1567.96,1574.27,1558.6,1559.07
2012-03-27T14:00:00+04:00,1559.05,1564.85,1553.73,1555.66
2012-03-27T18:00:00+04:00,1555.65,1555.74,1549.27,1554.28
2012-03-28T10:00:00+04:00,1553.51,1553.78,1529.94,1530.87
2012-03-28T14:00:00+04:00,1530.93,1534.32,1523.2,1526.62
2012-03-28T18:00:00+04:00,1526.65,1527.12,1518.49,1520.37
2012-03-29T10:00:00+04:00,1516.51,1521.58,1500.38,1502.39
2012-03-29T14:00:00+04:00,1502.41,1513.18,1491.34,1493.03
2012-03-29T18:00:00+04:00,1493.09,1495.07,1486.93,1494.86
2012-03-30T10:00:00+04:00,1503.99,1525.25,1503.99,1521.62
2012-03-30T14:00:00+04:00,1521.7,1531.89,1511.57,1523.01
2012-03-30T18:00:00+04:00,1523.03,1525.68,1508.75,1517.34
2012-04-02T10:00:00+04:00,1522.89,1537.73,1521.57,1528.37
2012-04-02T14:00:00+04:00,1528.38,1531.18,1508.32,1510.15
2012-04-02T18:00:00+04:00,1510.11,1529.66,1509.16,1521.9
2012-04-03T10:00:00+04:00,1527.52,1539.89,1527.52,1539.8
2012-04-03T14:00:00+04:00,1539.81,1552.98,1535.7,1552.08
2012-04-03T18:00:00+04:00,1552.06,1556.5,1547.01,1550.05
2012-04-04T10:00:00+04:00,1543.42,1545.52,1526.6,1527.13
2012-04-04T14:00:00+04:00,1527.12,1527.12,1506.97,1515.35
2012-04-04T18:00:00+04:00,1515.34,1515.35,1506.65,1512.88
2012-04-05T10:00:00+04:00,1514.47,1522.91,1499.07,1500.51
2012-04-05T14:00:00+04:00,1500.49,1521.89,1495.49,1519.38
2012-04-05T18:00:00+04:00,1519.36,1527.09,1519.36,1525.11
2012-04-06T10:00:00+04:00,1526.16,1529.72,1521.12,1526.31
2012-04-06T14:00:00+04:00,1526.3,1526.99,1499.69,1500.88
2012-04-06T18:00:00+04:00,1500.86,1500.86,1494.66,1497.19
2012-04-09T10:00:00+04:00,1498.15,1505.6,1477.47,1487.5
2012-04-09T14:00:00+04:00,1487.69,1500.1,1483.89,1498.61
2012-04-09T18:00:00+04:00,1498.79,1511.42,1498.43,1510.49
2012-04-10T10:00:00+04:00,1509.83,1520.12,1497.92,1516.89
2012-04-10T14:00:00+04:00,1516.88,1519.83,1507.89,1508.97
2012-04-10T18:00:00+04:00,1508.96,1509.48,1498.07,1498.07
2012-04-11T10:00:00+04:00,1485.89,1509.44,1485.89,1508.31
2012-04-11T14:00:00+04:00,1508.3,1520.37,1503.64,1509.29
2012-04-11T18:00:00+04:00,1509.26,1511.47,1505.64,1505.77
2012-04-12T10:00:00+04:00,1508.19,1512.45,1488.97,1492.15
2012-04-12T14:00:00+04:00,1492.32,1502.11,1488.82,1501.5
2012-04-12T18:00:00+04:00,1501.54,1504.6,1497.63,1501.63
2012-04-13T10:00:00+04:00,1503.18,1516.37,1499.66,1508.81
2012-04-13T14:00:00+04:00,1508.82,1510.44,1498.21,1503.83
2012-04-13T18:00:00+04:00,1503.93,1503.93,1496.93,1502.65
2012-04-16T10:00:00+04:00,1496.72,1503.57,1486.92,1499.75
2012-04-16T14:00:00+04:00,1499.77,1501.75,1494.5,1495.89
2012-04-16T18:00:00+04:00,1495.88,1495.88,1475.56,1477.71
2012-04-17T10:00:00+04:00,1478.43,1481.23,1466.03,1472.91
2012-04-17T14:00:00+04:00,1472.99,1476.27,1463.04,1466.69
2012-04-17T18:00:00+04:00,1466.18,1473.57,1463.47,1471.61
2012-04-18T10:00:00+04:00,1479.55,1485.58,1472.46,1475.36
2012-04-18T14:00:00+04:00,1475.49,1476.71,1465.5,1468.55
2012-04-18T18:00:00+04:00,1468.53,1470.74,1466.12,1468.55
2012-04-19T10:00:00+04:00,1470.45,1498.02,1469.59,1496
2012-04-19T14:00:00+04:00,1496.04,1503.77,1492.27,1497.03
2012-04-19T18:00:00+04:00,1496.91,1497.16,1488.95,1496.6
2012-04-20T10:00:00+04:00,1491.41,1496.39,1485.17,1492.67
2012-04-20T14:00:00+04:00,1492.68,1506.78,1491.82,1502.19
2012-04-20T18:00:00+04:00,1502.23,1506.63,1501.49,1505.1
2012-04-24T10:00:00+04:00,1466.6,1472.12,1463.48,1468.68
2012-04-24T14:00:00+04:00,1468.72,1468.75,1445.85,1452.76
2012-04-24T18:00:00+04:00,1452.52,1459.84,1452.36,1457.4
2012-04-25T10:00:00+04:00,1457.87,1470.18,1457.87,1462.36
2012-04-25T14:00:00+04:00,1462.13,1467.38,1460.78,1466.28
2012-04-25T18:00:00+04:00,1466.31,1466.83,1460.18,1461.85
2012-04-26T10:00:00+04:00,1463.78,1467.16,1453.93,1454.62
2012-04-26T14:00:00+04:00,1454.61,1455.37,1440.82,1450.57
2012-04-26T18:00:00+04:00,1450.53,1453.25,1446.54,1447.06
2012-04-27T10:00:00+04:00,1446.55,1460.23,1439.96,1458.08
2012-04-27T14:00:00+04:00,1458.09,1468.54,1457.01,1466.41
2012-04-27T18:00:00+04:00,1466.39,1469.79,1461.79,1469.65
2012-05-02T10:00:00+04:00,1476.7,1489.9,1476.2,1480.58
2012-05-02T14:00:00+04:00,1480.55,1480.63,1454.87,1455
2012-05-02T18:00:00+04:00,1454.99,1455.07,1445.72,1446.04
2012-05-03T10:00:00+04:00,1447.87,1453.82,1437.21,1444.77
2012-05-03T14:00:00+04:00,1444.79,1456.52,1442.47,1444.72
2012-05-03T18:00:00+04:00,1444.75,1444.75,1439.1,1442.71
2012-05-04T10:00:00+04:00,1439.91,1439.91,1400.23,1400.25
2012-05-04T14:00:00+04:00,1400.24,1410.13,1392.25,1392.55
2012-05-04T18:00:00+04:00,1392.5,1394.67,1385.75,1391.14
2012-05-07T10:00:00+04:00,1378.1,1378.1,1350.17,1373.84
2012-05-07T14:00:00+04:00,1373.83,1391.21,1371.67,1388.19
2012-05-07T18:00:00+04:00,1388.25,1393.08,1382.45,1385.14
2012-05-08T10:00:00+04:00,1388.8,1399.58,1371.21,1373
2012-05-08T14:00:00+04:00,1373.01,1395.95,1373.01,1386.4
2012-05-08T18:00:00+04:00,1386.66,1386.7,1379.14,1384.02
2012-05-10T10:00:00+04:00,1385.63,1410.8,1382.26,1392.36
2012-05-10T14:00:00+04:00,1392.4,1418.09,1392.05,1408.75
2012-05-10T18:00:00+04:00,1408.73,1411.69,1404.82,1408.31
2012-05-11T10:00:00+04:00,1396.95,1396.95,1373.38,1387.08
2012-05-11T14:00:00+04:00,1387.07,1391.31,1378.81,1388.7
2012-05-11T18:00:00+04:00,1388.77,1394.24,1388.77,1392
2012-05-14T10:00:00+04:00,1386.39,1386.39,1355.24,1359.47
2012-05-14T14:00:00+04:00,1359.45,1360.28,1339.05,1343.51
2012-05-14T18:00:00+04:00,1343.46,1344.13,1333.73,1337.42
2012-05-15T10:00:00+04:00,1333.91,1341.22,1311.71,1325.58
2012-05-15T14:00:00+04:00,1325.6,1344.16,1325.01,1340.64
2012-05-15T18:00:00+04:00,1340.59,1345.23,1337.64,1344.75
2012-05-16T10:00:00+04:00,1334.53,1334.53,1317.57,1324.2
2012-05-16T14:00:00+04:00,1324.21,1340.56,1316.42,1337.88
2012-05-16T18:00:00+04:00,1337.94,1340.43,1334.72,1335.1
2012-05-17T10:00:00+04:00,1333.38,1342.88,1306.07,1306.31
2012-05-17T14:00:00+04:00,1306.14,1306.66,1282.59,1293.05
2012-05-17T18:00:00+04:00,1293.07,1295.93,1283,1287.79
2012-05-18T10:00:00+04:00,1270.97,1290.85,1246.52,1286.68
2012-05-18T14:00:00+04:00,1286.58,1293.41,1279.93,1282.21
2012-05-18T18:00:00+04:00,1282.17,1282.94,1267.95,1271.48
2012-05-21T10:00:00+04:00,1270.77,1291.07,1261.34,1283.43
2012-05-21T14:00:00+04:00,1283.45,1296,1279.23,1293.27
2012-05-21T18:00:00+04:00,1293.19,1298.45,1293.1,1298.42
2012-05-22T10:00:00+04:00,1303.04,1307.09,1289.62,1293.42
2012-05-22T14:00:00+04:00,1293.4,1302.81,1286.6,1298.09
2012-05-22T18:00:00+04:00,1298.08,1303.88,1297.7,1301.09
2012-05-23T10:00:00+04:00,1288.87,1288.87,1259.82,1259.82
2012-05-23T14:00:00+04:00,1259.79,1266.6,1251.92,1262.02
2012-05-23T18:00:00+04:00,1261.98,1265.74,1252.96,1256.55
2012-05-24T10:00:00+04:00,1262.78,1273.55,1241.62,1261.58
2012-05-24T14:00:00+04:00,1261.6,1279.74,1256.09,1276.94
2012-05-24T18:00:00+04:00,1276.97,1286.55,1276.48,1284.48
2012-05-25T10:00:00+04:00,1278.47,1295.03,1273.57,1284.89
2012-05-25T14:00:00+04:00,1284.85,1291.2,1277.36,1287.65
2012-05-25T18:00:00+04:00,1287.63,1288.17,1281.16,1281.6
2012-05-28T10:00:00+04:00,1288.8,1304.28,1288.8,1299.71
2012-05-28T14:00:00+04:00,1299.64,1300.38,1289.6,1292.33
2012-05-28T18:00:00+04:00,1292.36,1292.43,1288.58,1290.72
2012-05-29T10:00:00+04:00,1292.34,1312.35,1292.34,1301.5
2012-05-29T14:00:00+04:00,1301.49,1329.3,1300.68,1326.31
2012-05-29T18:00:00+04:00,1326.34,1329.3,1323.49,1327.08
2012-05-30T10:00:00+04:00,1321.44,1321.44,1301.99,1313.97
2012-05-30T14:00:00+04:00,1313.98,1314.7,1300.21,1308.26
2012-05-30T18:00:00+04:00,1308.29,1311.86,1306.23,1308.3
2012-05-31T10:00:00+04:00,1311.81,1327.25,1309.18,1317.7
2012-05-31T14:00:00+04:00,1317.69,1326.25,1312.24,1313.34
2012-05-31T18:00:00+04:00,1313.39,1313.76,1303.7,1306.42
2012-06-01T10:00:00+04:00,1312.12,1320.48,1300.25,1303.11
2012-06-01T14:00:00+04:00,1302.91,1303.01,1278.56,1289.62
2012-06-01T18:00:00+04:00,1289.53,1298.08,1289.42,1298.08
2012-06-04T10:00:00+04:00,1293.46,1300.99,1280.29,1297.15
2012-06-04T14:00:00+04:00,1297.16,1314.23,1297.16,1303.97
2012-06-04T18:00:00+04:00,1304,1307.67,1300.48,1305.86
2012-06-05T10:00:00+04:00,1311.51,1320.61,1296.26,1298.16
2012-06-05T14:00:00+04:00,1298.14,1301.5,1291,1295.71
2012-06-05T18:00:00+04:00,1295.73,1299.78,1295.7,1297.04
2012-06-06T10:00:00+04:00,1297.41,1307.1,1289.4,1298.16
2012-06-06T14:00:00+04:00,1298.03,1312.36,1297.71,1310.46
2012-06-06T18:00:00+04:00,1310.38,1317.37,1310.38,1313.21
2012-06-07T10:00:00+04:00,1312.35,1321.01,1297.79,1308.32
2012-06-07T14:00:00+04:00,1308.3,1340.25,1305.09,1337.01
2012-06-07T18:00:00+04:00,1337.14,1337.63,1333.32,1336.33
2012-06-08T10:00:00+04:00,1325.52,1333.2,1316.02,1331.43
2012-06-08T14:00:00+04:00,1331.46,1334.43,1326.87,1328.25
2012-06-08T18:00:00+04:00,1328.28,1333.1,1325.97,1332.92
2012-06-13T10:00:00+04:00,1339.09,1357.43,1337.82,1349.04
2012-06-13T14:00:00+04:00,1349.1,1352.05,1333.37,1335.18
2012-06-13T18:00:00+04:00,1335.21,1352.76,1334.6,1346.43
2012-06-14T10:00:00+04:00,1343.59,1344.32,1333.58,1334.74
2012-06-14T14:00:00+04:00,1334.73,1342.23,1334.12,1341.69
2012-06-14T18:00:00+04:00,1341.67,1347.41,1341.21,1346.04
2012-06-15T10:00:00+04:00,1348.46,1358.84,1347.74,1358.04
2012-06-15T14:00:00+04:00,1358.07,1372.61,1353.24,1372.6
2012-06-15T18:00:00+04:00,1372.61,1379.65,1372.44,1375.23
2012-06-18T10:00:00+04:00,1376.02,1392.4,1376.02,1383.16
2012-06-18T14:00:00+04:00,1383.13,1386.24,1377.15,1382.65
2012-06-18T18:00:00+04:00,1382.61,1392.43,1381.41,1389
2012-06-19T10:00:00+04:00,1386.57,1397.33,1382.3,1391.3
2012-06-19T14:00:00+04:00,1391.27,1394.43,1385.81,1389.07
2012-06-19T18:00:00+04:00,1389.09,1392.76,1388.77,1389.97
